component_id,experiment_association,model_family,oof_artifacts,test_artifacts,model_artifacts,artifact_count,schema_or_arrays,sha256,pairing_status,duplicate_note,validation_protocol,ensemble_readiness
S1-SEED45-A,unknown,unknown,artifacts/oof_S1-SEED45-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",240201507a2297075ea1155ce5936fcbd2e4165e7fd79d887ddbaed39505ae91,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-SEED45-B,unknown,unknown,artifacts/oof_S1-SEED45-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",ee8a503ba4fdcb7924da5ee88ab7b2391139fd99348760e0ea85cfbf17248301,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-SEED46,unknown,unknown,artifacts/oof_S1-SEED46.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",fc020835667a709306dc7727e01845f325f3b1eb36d9dc28e5ce69b1e6914bcd,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-SEED46-A,unknown,unknown,artifacts/oof_S1-SEED46-A.npz,unknown,unknown,1,"arrays=user_id:(385897,):int64|cutoff:(385897,):<U10|z:(385897,):float32|y:(385897,):float32",f23ddb2d8c6e15627da1f31743de52b50ea198421c7b4a1b6be837e86dab7383,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-SEED46-B,unknown,unknown,artifacts/oof_S1-SEED46-B.npz,unknown,unknown,1,"arrays=user_id:(384719,):int64|cutoff:(384719,):<U10|z:(384719,):float32|y:(384719,):float32",b05901f5ed07a2b503f942f2a9c3584d32fd41c627c1cfe2a11883616b5adc88,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-SEEDAVG3,unknown,unknown,artifacts/oof_S1-SEEDAVG3.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",c61b743e4c671cfd41a760096245cf7153c883b021f808e02492aad90763f6e9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-SEEDAVG5,unknown,unknown,artifacts/oof_S1-SEEDAVG5.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",931121c90794d70f92c86992cc9d51cf479b50b29c89da201a6319c2c38c003c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
S1-UNC,unknown,unknown,unknown,artifacts/ztest_S1-UNC.npy;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/predictions/ztest_S1-UNC.npy,unknown,2,"array=ztest_S1-UNC:(250000,):float64",c2a94114f709f8127f4d7ce61dea545a103e4e66851188d153a40d7bc2757773;c2a94114f709f8127f4d7ce61dea545a103e4e66851188d153a40d7bc2757773,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
S2-STRUCT,team_a_s2:exp_012,unknown,unknown,linked_worktree/team_a_s2/artifacts/ztest_S2-STRUCT.npy,unknown,1,"array=(250000,):float32",2243cf47c91e6c7e24a9c2156b36950b0824688c990298a0ee25dd189195f603,test_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-BASELINE-B-AVG3-R300,unknown,unknown,artifacts/oof_SAMPLE-BASELINE-B-AVG3-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",418a5b1827a34a0a6d92b27ec638ddf7ae9a44c29e1f1ace00632b33d4168e37,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-DENSE-S3-F422-S42,unknown,unknown,artifacts/oof_SAMPLE-DENSE-S3-F422-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",eeda2c2a8371e78d87006f24c0e3c5822750897a44953cd7edafac136f1d335a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-DENSE-S3-F422-S42-R150,unknown,unknown,artifacts/oof_SAMPLE-DENSE-S3-F422-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",7661eb0c0df2191b2064a7217402c38787b191b72577496484c3670080fa3580,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-DENSE-S3-F422-S42-R200,unknown,unknown,artifacts/oof_SAMPLE-DENSE-S3-F422-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",a36d19f4eb5462e9cf5c3e9cfc4ac85c5380668283f4f0ced286ac54fbb498c4,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-DENSE-S3-F422-S42-R250,unknown,unknown,artifacts/oof_SAMPLE-DENSE-S3-F422-S42-R250.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",061e4af563518b5a787a62c5f4e0646347fcbced6b7ff95e4e29751fbd24093e,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-DENSE-S3-F422-S42-R300,unknown,unknown,artifacts/oof_SAMPLE-DENSE-S3-F422-S42-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",713f593ea3e13d996471075a38fe5d736bbc011b14dac33f5b240e736756caa9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-DENSE-S3-F422-S42-R450,unknown,unknown,artifacts/oof_SAMPLE-DENSE-S3-F422-S42-R450.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",eeda2c2a8371e78d87006f24c0e3c5822750897a44953cd7edafac136f1d335a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-AVG3-R200,unknown,unknown,artifacts/oof_SAMPLE-TB0-AVG3-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",f6be85eddddca2d3272d7d0df555712691fea962912073f6613048a56a881923,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S42,unknown,unknown,artifacts/oof_SAMPLE-TB0-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",c1ab66724366ea0e5d69c1eb579d3440d9595533877d742c0b2d87a190bcdc72,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S42-R150,unknown,unknown,artifacts/oof_SAMPLE-TB0-S42-R150.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",07e8e21c1fc66b06666e0c426f5d6498b92ab27fceee9e2e0960b23d11def02d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S42-R200,unknown,unknown,artifacts/oof_SAMPLE-TB0-S42-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",34f97e231b83e34b30c703989c697d6e3e2697d568ce9dc6830da7d5dd3b660a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S42-R250,unknown,unknown,artifacts/oof_SAMPLE-TB0-S42-R250.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",e61a4b3cb6d92c4bc9889688efd3f07bbb23012c8d5638d05c700f12efcff2d3,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S42-R300,unknown,unknown,artifacts/oof_SAMPLE-TB0-S42-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ed0aa3cb55fb63a318784da63d3f988de3fd0ac34211f19b05ea0cfafa253f5a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S42-R450,unknown,unknown,artifacts/oof_SAMPLE-TB0-S42-R450.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",c1ab66724366ea0e5d69c1eb579d3440d9595533877d742c0b2d87a190bcdc72,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S43,unknown,unknown,artifacts/oof_SAMPLE-TB0-S43.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",063c9bdba6ce3f5709b7521d2be1cbfb37c3072c4153e7d109ecc66836dbc8c1,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S43-R200,unknown,unknown,artifacts/oof_SAMPLE-TB0-S43-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",063c9bdba6ce3f5709b7521d2be1cbfb37c3072c4153e7d109ecc66836dbc8c1,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S44,unknown,unknown,artifacts/oof_SAMPLE-TB0-S44.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",6005c7adfb42239eb98b91f629f23f4bacbdf306bc2ec01ac7c4546064fd8d05,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB0-S44-R200,unknown,unknown,artifacts/oof_SAMPLE-TB0-S44-R200.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",6005c7adfb42239eb98b91f629f23f4bacbdf306bc2ec01ac7c4546064fd8d05,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SAMPLE-TB1-AVG3-R300,unknown,unknown,artifacts/oof_SAMPLE-TB1-AVG3-R300.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",418a5b1827a34a0a6d92b27ec638ddf7ae9a44c29e1f1ace00632b33d4168e37,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01,component_family:seq;independent_anniversary:exp_058;team_a:exp_025,seq,unknown,artifacts/ztest_SEQ-01.npy;пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/artifacts/predictions/ztest_SEQ-01.npy;linked_worktree/independent_anniversary/artifacts/ztest_SEQ-01.npy,unknown,3,"array=(250000,):float64;array=ztest_SEQ-01:(250000,):float64",c20ae75cee1eef216ae86a6fa5f594850369cdd92d1a946675942481d194b630;c20ae75cee1eef216ae86a6fa5f594850369cdd92d1a946675942481d194b630;c8f895e47bd2a2fb2e9ce5008c9a22f8468e0e9f1ffe8b080cf4fb3ed399456e,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
SEQ-01-FULL,component_family:seq;independent_anniversary:exp_058;team_a:exp_025,seq,unknown,artifacts/ztest_SEQ-01-FULL.npy;linked_worktree/independent_anniversary/artifacts/ztest_SEQ-01-FULL.npy,unknown,2,"array=(250000,):float64;array=ztest_SEQ-01-FULL:(250000,):float64",dceb8b7ccdbf1be733216fd57ab4542bbb40601975f4be92833134d069d5d4ee;63d180d2f23043d94c359a6aee2d06f31b8c667f6dcce139bac19b59302fe348,test_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S42,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",186af9eef1f950eed25ae9de5ee2d144911f43b3e0061ec5800d41c3af994fae,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S42-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S42-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",faf1f6875b5ef50b5da598e4a23f445187e44c61d8857dcedc36e3bf0e8b51f9,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S42-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S42-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",29cf330965898010ea98e19e507e6c43c6291e3266c743ffad690c4b45e4c014,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S42-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S42-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",e679965217464ce4bbe954c6b3046be261fc0a54dffbd26a94eb2fcefd8bde25,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S42-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S42-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",fe6b6faf14752ede8a7583a7e53bad279e34bf1aedb252a3d9444ea8acf764d7,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S43,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S43.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",41766b1b32c3b2767d2866d294a4bc17e16246a1ea008f32a108e039c8cc521f,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S43-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S43-V0904.npz,unknown,artifacts/model_SEQ-01-S43-V0904.pt,2,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32;unknown",ad0b6667e04e56d491d8b26eeca1bf948f5148498119c802b5807b1d802608d2;0d19214689f11af729d30fb79c6ecee2fe4a7ff77a4e59e779145a3024e00186,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S43-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S43-V0918.npz,unknown,artifacts/model_SEQ-01-S43-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",cf71fd8aea0c2afadcece37529e47c1ed067699173066bd13414627a550eec57;f6aba442b3666b6a92bd22ca8e4bb9cd8fb9b325e1d621b6b89210f842ae9cb6,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S43-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S43-V1002.npz,unknown,artifacts/model_SEQ-01-S43-V1002.pt,2,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32;unknown",ce92ac4dbdf8aab4ab10aada33ddfdbd7f8466b096e2a1179a4fc6f7ed9a7755;b38a1c49b6ee7a5c6debfb4a18ba29ef2f9712e07b443a6117ec150c7081ac88,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S43-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S43-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",df580a32ae664e2f5b7d5b5d0bf654ed159a9de00ab1791b9585d057252cd774,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S44,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S44.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",50f0f1a939d4eda6d6075437e070f0a3d92ba4645a3286805b72ec080512d505,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S44-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S44-V0904.npz,unknown,artifacts/model_SEQ-01-S44-V0904.pt,2,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32;unknown",40005022e0b5dcb24ce0420f2e77ff5ca2263d8a832ff98b471196f37cc002c0;6c7e6ff59d7dd7f91cdb7c37a8d13a9e32f15b5a16ed70f5f4d27701826b98f3,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S44-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S44-V0918.npz,unknown,artifacts/model_SEQ-01-S44-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",f0801b1baaf56342b0c723f98882b44a3f80614f1b2ab5974e36ac9a5f17c29a;b81e319fc6c14b86a05be63adc57efaa168d7b3e3cf2ccaed4ec4fe3b76e126e,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S44-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S44-V1002.npz,unknown,artifacts/model_SEQ-01-S44-V1002.pt,2,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32;unknown",d8ef04e13e33a9544a527768b9e45b1cffe550b65244d35d0909acd4fa760b65;876c4f0c0c37c5acb9b3fd1d1f255cbe7974c2abf8e661a976e2c6cf40a199b2,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-S44-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01-S44-V1016.npz,unknown,artifacts/model_SEQ-01-S44-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",e7a1e8e5cb927e2923c33e585f866a70f4f2bb2be281439f03dcc75dec5aa54f;cf50beec57823dab26e03c56cc36c74c29ae3d18bf51dfbd44bf8e062630ec64,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-01-TEST,independent_anniversary:exp_058,unknown,unknown,unknown,linked_worktree/independent_anniversary/artifacts/model_SEQ-01-TEST.pt,1,unknown,c2e970b49f1a9aaf879f72753cb61f85473aa339eee447a5c08173c5fbdd4f96,model_only,unknown,unknown,model_state_only
SEQ-01C-S42-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-01C-S42-V0904.npz,unknown,artifacts/model_SEQ-01C-S42-V0904.pt,2,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32;unknown",f0ea1531ea20c48f7a8d292d185114ecf3e12677a69a4db34e201b0ed9c407f4;ded8dcc88e73baf7511e04f2338aaed32af85ec0cdc0604fa95636aca67d8577,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-03A-A25-S42-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-03A-A25-S42-V1016.npz,unknown,artifacts/model_SEQ-03A-A25-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",96a3d47097cbf4328056ee8a9b3c05597b31126a740978ed4dc0f8830dd373ca;6799d6f9bc6744a1bdb8875e9ee47ca70a203bf8504d29f38778141fa2c2497b,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-03A-B-S42-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-03A-B-S42-V1016.npz,unknown,artifacts/model_SEQ-03A-B-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",4fbb7c11652094f9faf26c9a60e5a18bf52933b5972dce996099f6dd2bd48ea5;7389e80c3ff0b7d111e85c14c375d51a80d9461460f0cd8ee4da3a56f68b2033,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-03A-BASE-S42-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-03A-BASE-S42-V1016.npz,unknown,artifacts/model_SEQ-03A-BASE-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",e5493a0f704944fdbc00551ddd38a3009e7cf93ac14dc86c6e9ad50d2c198a66;3d2faf28ce52c9a291af440b3f7549d4dd67fb88390a2ada30ebeabc1e319536,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG2,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG2.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",ccfa3779d3c6b329d2803ee91b53a811c96fe5f7997f82d884bd07909d8a137d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG2-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG2-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",04ab88b12b024c99f1a90c4445c2d9a9e4aadd3f1b165b6980e1e80809758714,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG2-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG2-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",6b35f0094ac2b33b31625f7cd579e6f7cdd705dc2fa4024b6daf1371959dbf18,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG2-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG2-V1002.npz,unknown,unknown,1,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32",61ad8cdfa7928625734955f334d4b2ce2adb85e1fa0837ad9828782033aeceb6,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG2-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG2-V1016.npz,unknown,unknown,1,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32",aeaaba1a26d5c90c81c89f1f8a7365f71691fc9d55467998b393f79ea2cef883,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG3,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG3.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",8e8ec7907587406de1224555a42e11803b98f79492ac124b2fd136f6e8ac646c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG3-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG3-V0904.npz,unknown,unknown,1,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32",bca6fc71c0557b065fadea5db057980e562ab9676027ce23a4186cd07e6d7e18,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-AVG3-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-AVG3-V0918.npz,unknown,unknown,1,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32",54585165869cfa29ab1b021f297102f6cb3dfd50827c87720ad741a8524d6930,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
