"relative_path","size_bytes","sha256"
"artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.txt","8514327","e072c361780777503df60cc5da534cb611e23d7bb4a86b6e5e44b3d0ae3c5474"
"artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.json","933","a656a37e349338112357e1efd93ccf1495e3df3662ed80261ce0104ded44accc"
"artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.npz","1516761","a9c1f8552c77e87ff55ff0783347ea66b4c3d7d7ea851fb63f32225a828b6c1c"
"artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.txt","8513449","8f479effa46fef0b82d96eef9565165b03dc32a67263204fbb8468dd55b2a03d"
"artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_weights.npz","70155604","eec66d5d66a8cb41c886b821177e1ba953d93759605833556198e9fbe9573398"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R200.npz","6113265","763dd22324a968388f643811c5ceca969f689ddc5b860d62846b2ce179423459"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R250.npz","6113438","0173ef2c486d89cfb5a869e0620bd16d318cfad7596fdf3e4c79fbed3bdacc95"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R300.npz","6113481","8f1ec6b3616f84f02146825fa43d0abab8e78837f33a270d5845a6bf07b1c1cb"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R600.npz","6113358","781a54aec12699bbaa0b87367b6341635bba9941fe996168f7e83f9e0d0629ba"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R200.npz","6113398","f055551afcaeb9c180213d423c10695a1eedacbc568b62c1207a5277e3832509"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R250.npz","6113470","00f1aa28c77c3d4d703d5a3ab2d5753798c3bfae05239af2ff06e3c81e51f4ef"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R300.npz","6113509","af1fa2df88373b1ace8c62ed05f6b16545d9512e4ae63adc87dc2a4007bcf15e"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R600.npz","6113157","9339523c849e9f6f22eec66756eae97bfee23876de1a1aea691c2ac3be853d37"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0904.json","5085","982682c0565242fa2923fc44c57161d70d6178723e66e8dbcf90aad154830cda"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0904.npz","3477809","962465755e8d03ac0c236efe9af0e24c4f5620064654e7ae2dcd5198da05b334"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0904.txt","7201489","85064a7ae3cb906f20adfb10113e378b14ad34cbc98d4f2e4381330251a5e48f"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0918.json","5125","f7848da3bf8cd291da420a22b497764632aea44f9d3497506c8718b6758c9a18"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0918.npz","3530063","7e6bda625f8e9c40bedc6f291d83fa995649b79569c89a377e4c9648b16bdbe9"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0918.txt","7210930","76e605a75c965922d6c06f9b1707b79c6ade982fe9265291b86e77db0f5d2940"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1002.json","5164","e41673b6732cf51c9f3a098190714dd4743dd2df3fa35cec4947cd19523cd0b2"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1002.npz","3580066","68207c4988b4216e740c2977c7428fee34444ed449c242718983fc2a7eec324b"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1002.txt","7220732","a22ad16d688cf0dd37873395986ef6aac2405ed771c876a4c84b0615e2c6b206"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1016.json","5200","f74ba12fdeb77852b54f1172242044449b175b7a7e2be186d1475f59da71d51d"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1016.npz","3647910","6d0445b4b1172486d716a705765db4c0abb1090cec4c5e076f84c5eeaab4eb41"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1016.txt","7233982","a0b1751080a47ff88208d6622ba6b1bcb73ad3b0f4be2d965e93ddb2f39f7bf1"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_R200.npz","6113289","b85da12d62215c67c13b61207d330c8cc42e7704c0de2698db6b8acbff9d4cd9"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_R250.npz","6113383","1ff42fda9201aeac3b03b0084cea5a3790af7a7610f6594ae195e1c073695719"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_R300.npz","6113487","32f0ac127c875d267f3e606204d210d2a328b2176c7ec235fb6925697a7af191"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_R600.npz","6113182","fd9c7091ee25650028c28994549425829b7dbc4b0f45f3b28bb43df4f5802c4b"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V0904.json","5087","c9598d8fe4f52ffa775374bf7e3c4a48842f4e97d1b42b7889bc27ea95a33441"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V0904.npz","3477801","b34dfa867af5e5fe77a8b093d3451273e2028d958dca199b73c3da0ca78a6ec4"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V0904.txt","7198638","870117cbf004aa1640c41b5442238001017075d3be3d24abefa96101a9dbb18e"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V0918.json","5128","aece6eefd365314b23b192d4db87e11681d19fbc00c08d4b775b482452d57fe2"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V0918.npz","3530110","b31d2c0fd7991502d32435adb824c2e46f2178c6b9aa6c81bb9e559d8edb6b43"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V0918.txt","7209567","98941151225e9678b4d0d8536a07c1c56e41bae1348b19b9ced4600a6900f2da"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V1002.json","5165","ca4bc0767aeda8ade7a08dfdc6a52ce547833022e1927cbb4d832edb52c60a49"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V1002.npz","3580116","737a8c261d146112c210823852bc174cc62749d20cadb9076f0f1160fff2a6d1"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V1002.txt","7221615","555bd00b2b5931703525e9f75017d169ce38d6b237e0c36f550ce448455bcb7f"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V1016.json","5204","477d563f0f0de65df5006ce4870bcdccafd5f5aedfa3d5b72a2fc497601f9a35"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V1016.npz","3647948","ca680ed1277f8c4da779a90195a30f120735e54000dabe81927786daa0deaa68"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_V1016.txt","7231628","c719d104383a2f36b6bb84a8c3b1391b702db5b3a830cd8742be01ad38eee21f"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_R200.npz","6113621","eb94a1080da2fae9fb0551d131e2b24a358d8ee921d8e783f3502a142b274a6e"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_R250.npz","6113419","d15ec9ee914a0b32bcf54973074b1a70f7711d3fcc8faa9df72b9fb38efffac3"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_R300.npz","6113475","ebe03fc56d66edac6fbccea028bc2c8909f20987371b89f80fbd70e88bdd9a3d"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_R600.npz","6113310","e162437c22cd27c99cded9905c1337ad58151d652e3fc4d9b9ca50c5fa50f8b2"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V0904.json","5089","b7cba34a0aae19b8930c36f607e13bf31191d7a22e180afd3a78508b51372b54"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V0904.npz","3478145","f6992b53fdb63a8d03776bc780dd962833b7137212cd197e185126215c4cbe47"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V0904.txt","7200798","64a79fb20f94a2201cffdf9a6576e196a273ccd586b12713ec85d01fbf9a119d"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V0918.json","5126","3968db758ad28e46479c528ba6bd48cbc58f8cf72e23091a188447ed3b02c96a"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V0918.npz","3530111","683276d515e752f69fc93edff10689b980f9a937dfddbb0a428266778ec7808c"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V0918.txt","7212835","ba15962796f02d31d8c84f8ad974da6855dedb0f0688f1a4e07bc4bc919533bb"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V1002.json","5163","1bc9edace0d1ecbfd69c9a78c00dff429522e3021c387402bc0e1c6118603080"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V1002.npz","3580072","f202b522c78029c103ee25f4d977a2dcf2b51cf0cac1f22c530bfcfa4051b823"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V1002.txt","7222406","5f59b41efa3ddb3869a654938a329d49d92f53d95d8da0cd3f8578c9ff9ff885"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V1016.json","5201","41393e84f122194dc887a64fc1ed0edfb1ac0f54e7f69b67f11f28d4ef5fdd4c"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V1016.npz","3648109","d309769746e96f5f8f9dd263e6dc1300dc5a11998565ddabf78db0954ce3468a"
"artifacts\TBR_EXP046\TBR_EXP046_CAP_S44_V1016.txt","7232681","7325bfd7ce01d00403d426d56804697243acbc97036499f8d783379bf7736455"
"artifacts\TBR_EXP046\TBR_EXP046_ENSEMBLE_A.npz","6114100","3972d549547373e7cf68080422115447437cfdfb1ba5d9ff8ade6b6100452eb4"
"artifacts\TBR_EXP046\TBR_EXP046_ENSEMBLE_B.npz","6114132","bd1346c929f3cd968b8d00273a91c59660df5fa98b983cc0ada6d1eada39bde3"
"artifacts\TBR_EXP046\TBR_EXP046_ENSEMBLE_C.npz","6114090","de78d4521f1f16fede414a79bcfb18d995eb6e3155cb77536d4c1a55f7bd9784"
"artifacts\TBR_EXP046\TBR_EXP046_ENSEMBLE_D.npz","6114428","c5eeff5e0e6ec7a352d65cc30e86b475dcc7353567fe7ce3751bbe58f8a22a55"
"artifacts\TBR_EXP046\TBR_EXP046_ENSEMBLE_H.npz","6114100","3972d549547373e7cf68080422115447437cfdfb1ba5d9ff8ade6b6100452eb4"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_AVG3_R200.npz","6112736","41717fed71976ecd11519019b481c13d2b47b60a90a2896b5c20838d718cf446"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_AVG3_R250.npz","6112935","f24a915dcaeb1351462c091362b6524cc96fe971fa30aec33de6fb59b799a5f4"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_AVG3_R300.npz","6112793","114cd196094110890732ec8e8f757f31cb922a4f2b39a2ee9b1cf0b060a16c88"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_AVG3_R600.npz","6112871","445f1712390b2a832da4f199cd6b14abbf31c35b2143c22f0e3cd185407af1ae"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_R200.npz","6112845","f36cab1501cad740ece31a71bcf9d54206db9528614c01b08242d8058c1bdd79"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_R250.npz","6112938","7b1ea0a908e57f12b9238a821f3acf5c6212e8a5b55b14fa72cecf7c91c78c3d"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_R300.npz","6112902","d64b7c3b7b5fd6133e5ceebd20831b0d6a6e545c3a629794a6c9bca83d82516c"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_R600.npz","6112887","d888c4550a95554bb7b7225cd20cb9d8310e4ad685155341309f10f54c0efcca"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V0904.json","5080","176a26af3a94cfc1765ce9b43558b8f9080c63b031e33bd2777ec4e878684c22"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V0904.npz","3473048","8be921ea04062a63eb757694bdf9c6b7fb3545da9eb6a5d3d228322831fe560c"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V0904.txt","7209611","4b8250e461bbf2cb08d5e22ae0d22b92d7252cc4aec8229241a353b86a11adfa"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V0918.json","5121","2ac1c471bb50e1ed5909f7ecf54cd35ef7ffaaf8a98b459ab7c0a166c26edf52"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V0918.npz","3527152","80cf629786b422affb22fda263e710261439224c76668764070c93496e32355e"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V0918.txt","7221796","3378b500f59fcfdd529043382ed0aea78cfb8617b08eca323c204de6a24ad8c9"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V1002.json","5163","ba8981acb7129c79b1c7a5614dd8d6fa961dd50a0e6f0396c14b7e1933fbdc98"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V1002.npz","3582755","eaebb00854ad65661efdaf89cf14b465f316743a1a336ff2649a54f5eee8be40"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V1002.txt","7231152","13edb4e7bde6797bac4b7727123be271f47f6c707f88174471e87262a0178816"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V1016.json","5202","814de3a5f892863e2ee90aa7bff2525aa89642bb02427f590c69c66ee635b379"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V1016.npz","3651071","f72767992d213989259694992defd23a85d650a0093fdbd09b8babd54fbd0247"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S42_V1016.txt","7242515","eca596dca27a01952e00105e71105429c13f4785f00bda790e8bf922d240a0b5"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_R200.npz","6112872","3f4a750456cbbc2c8f9796e2d9fb1c1d826d6dbbe552197a0efe50f6bca406ed"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_R250.npz","6113045","c380ca7280971008b77b507680573547c7337ff2e63cb799d8861dc7062fc214"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_R300.npz","6112954","38f0e44b60b005bc5b2eda0cf4d9c17c35316e3f4cdd5094150a55ea31e6317d"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_R600.npz","6112744","ead091636dc4a982d0bbe6948dfa9eed8326038adea56b7bb5bfad699c7d77bd"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V0904.json","5087","2dac9abe10d6291361524796ea2e569d250b51e0eca8bf07c5e555e686e61bc4"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V0904.npz","3473211","ddee8a93933057bc807d87710aaf5e16ee177639a71cd1bc4d2a280651138e50"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V0904.txt","7210007","75c1d2ba135e54124e4a948a00636dedf49d87af61a7aeeac1204bdea10aecd3"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V0918.json","5124","7c7f04cdea4ecb71229d4d1c48d763a7558057032fa327d215b56956d4157132"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V0918.npz","3527145","2de7e9ee459f66353ea07bf0baa2b3ceb012a7bfaaba3058c345898185dccc5d"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V0918.txt","7220709","bba26d5e66afc133ed1a1e1956044bafc71a2ec3606c32ba7a3179d3e7d2ebee"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V1002.json","5168","32d4c972389e8707cc913a6fab43118b35c99411868c6dfd2857c7ae812c2bc5"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V1002.npz","3582940","edcde216b28769c70da189e31806e920b856217a96110c0813f2e5ed1156f391"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V1002.txt","7229425","bc11ae45b569767053b985bc4f82825cc84a1cdd29332c74080e63b3cd2e3009"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V1016.json","5204","b9c86d1ece69fc17fcfa70ba5f53837d4bec693edcb352f3dd72bb577677e41c"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V1016.npz","3650894","d82cb81fe5ef76a4f6141975b53fbb3ecc252728e8ce0a526cbaf782c2ac25e4"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S43_V1016.txt","7242766","dc1b9cbaa54b353b9489198de1243b0ae9861f8b7dcd5bf95d00ae22d36e225d"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_R200.npz","6113040","2e660f5b3cb75f49e342736114a1d1e99cd9a1fc6fb6c6237240cd01af6c5a10"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_R250.npz","6113093","1f5535ea5625a45b1d1eb9f1affbc699b8ad5312a37612f8d8a1ff6c85b53cca"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_R300.npz","6112928","80eb9fefb35548b7d92b508ea7a3fe197dfe425fda05531fd82116f5590e8397"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_R600.npz","6112905","42f8ddb7164366f828288ba5cf629ab336012353ffacfe19b93d93cb121c1e1b"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V0904.json","5086","bd725aabe9203d368a66c0debcbfdab3b3f3337a358de453e0a03c6112330d88"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V0904.npz","3472829","6b130a12ba4cf597ca504be0b2723f348c0f9478cda587a79c0e9c858bd90ac4"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V0904.txt","7209405","5165b1df0f01ba4ebfb03596ce53fce52095044e1a66804ee2e9a45654c54993"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V0918.json","5126","dbac61505fc52488ca2217e95a12e2af56b17a75e3fccdbf9f686134ffc21fdb"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V0918.npz","3527427","fea6c20ef9f6f488da781a62fae07ee290ee022a3e46da25dba65f280634a1a1"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V0918.txt","7220859","3ed3e6ba1025e43f00fdf95e9bfbed4ab2b59ec78516ba844e6185f0b58826f9"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V1002.json","5163","2c15bdfc38ecafced9677254d9f8f008929396326233d53cfaf5db7995029759"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V1002.npz","3583071","bf27b67efb41f8e9e772218b33dc285b526c9eae7a26014fe9e8ff9aec64af6e"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V1002.txt","7230610","8e8ea6001b67e2608113c65674223535fb4c908238a4d595c11d28820a7a11ed"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V1016.json","5204","463adf4c6ca60034c87378c98c8df1abcb0bfff3eed61ab68a47e1e12dacfb43"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V1016.npz","3651002","991f6201c1976432c48a67783127566f3f9ecba467c466b8a1015438c2f02d4f"
"artifacts\TBR_EXP046\TBR_EXP046_UNC_S44_V1016.txt","7243022","0611992ba6b9ed07b8e81f03815708c402ac8c03261dab919191b755cb3bbb2c"
"data\processed\BLOCK4_SAF_future_20250403.parquet","1062225","9e5b85737bfb0c6f1165f6680742613481bf33ef95b521d12c12b43de5f41166"
"data\processed\BLOCK4_SAF_future_20250410.parquet","1064661","b136ed21037e9f41f2c8ba6efb695bd2bcb87e3703ac954ad3054a651be352da"
"data\processed\BLOCK4_SAF_future_20250417.parquet","1069040","044a5268d16413a3fbf860196d1ce8aa67ec881d77d8dab319f90e0cb399460c"
"data\processed\BLOCK4_SAF_future_20250424.parquet","1074907","7dee0fd9f24229122290a18ef166d0edee6bc3500c30515f35d4df5a567222bb"
"data\processed\BLOCK4_SAF_future_20250501.parquet","1081350","65ed5b663d23bede32f7da6e6f9aa2430a27c8e4495617e4b7d8ef4271912f78"
"data\processed\BLOCK4_SAF_future_20250508.parquet","1103085","8248e3432b4d0b4e9f0899b50fc9f7cda18f794c913d8d761291f235965f06c1"
"data\processed\BLOCK4_SAF_future_20250515.parquet","1105352","01271abbe44ed2349cf4d6f7835579486b18e7f93f59f3d830afd17a9eb902c0"
"data\processed\BLOCK4_SAF_future_20250522.parquet","1113780","f8bc46f872b6f247783b0f7ab8095866315c7c5937e356e8a7a37394e5e7ff6b"
"data\processed\BLOCK4_SAF_future_20250529.parquet","1123209","901964b231f654401e1307b172745dfb3f062d527440d29c1b30c48304e7c565"
"data\processed\BLOCK4_SAF_future_20250605.parquet","1133553","2a09a6eb38a75accacf21a399fccb89987b6ab255a5fa283d0cda093252e8be0"
"data\processed\BLOCK4_SAF_future_20250612.parquet","1139501","099fd80dbfe41a1a1b85fe949b28eaa499af7768b7cd17ad4d3fb8f0db191388"
"data\processed\BLOCK4_SAF_future_20250619.parquet","1150282","0261eac3976c27202046a2341dbc06936ac5dc5a6c2063cf64b8f92e283b5a00"
"data\processed\BLOCK4_SAF_future_20250626.parquet","1159618","87092439aef6665e1baee8b25d094d6b2b2c9a2fe99a13eb2339d9b5ac6e0942"
"data\processed\BLOCK4_SAF_future_20250703.parquet","1170282","888296df6d329636e12a187ec7f846505b27381c513339a3aaaa8ec6ad399cf7"
"data\processed\BLOCK4_SAF_future_20250706.parquet","1176497","06ced7fedd3be550e3f37b9fe0395aee7ca0ab78db91b46a4746958500520bed"
"data\processed\BLOCK4_SAF_future_20250710.parquet","1182183","8a597c7bf5742860324b74293a6dd7c599586fcb620c2acf4b88bab6bc1b4e8c"
"data\processed\BLOCK4_SAF_future_20250717.parquet","1196455","a134c09526445a0ddf4046b3360b246c47362cee40f7f3563e65c2bbeaec6106"
"data\processed\BLOCK4_SAF_future_20250720.parquet","1218494","5f334b5da5a7c8f9376933bae0a5668685e5f5e098d46a06a238614aa0865d1b"
"data\processed\BLOCK4_SAF_future_20250724.parquet","1214943","6b9da8d97abbd4fc5db5a12b0f5b5fb68e0252fd926b38b8f1aff8420d216d31"
"data\processed\BLOCK4_SAF_future_20250731.parquet","1234795","32238ab52f834d7dc0691e979cd89965884b924047de89da33af0ef414b3cc70"
"data\processed\BLOCK4_SAF_future_20250803.parquet","1241473","14d360f2e529d4231616042a8c632507d8b54f0a77ec12978b24b588192e5a82"
"data\processed\BLOCK4_SAF_future_20250805.parquet","1244526","9dbfc0ce71ee90585048ca5e514ff6e34059cb915480932749bdf191e336c223"
"data\processed\BLOCK4_SAF_future_20250807.parquet","1243964","9f3c2824f90f8357582ffd8dab50debf178171fbf2a66fc8484bf58191fc76ee"
"data\processed\BLOCK4_SAF_future_20250814.parquet","1247687","cf18cda2c474b583dbd580ae6e6abad7c1a143b6c65b9a7b9eb212da0fc80dc2"
"data\processed\BLOCK4_SAF_future_20250817.parquet","1251757","6e6cb8fe069dc35eb75bfc627932a94324c64ae6e924a7bc1ea9397c624e9ea2"
"data\processed\BLOCK4_SAF_future_20250819.parquet","1253536","6e99244c55b1f65b724e316b2dbddd42dcef062612247c45877a4978d1badced"
"data\processed\BLOCK4_SAF_future_20250821.parquet","1251714","46fa15c6c497fa93d37320e96ce2b1ee4aa3c47da1937967ea2afd9347d172f2"
"data\processed\BLOCK4_SAF_future_20250828.parquet","1251892","290ec16d6bc5274fbef74845c493c1783266e59c224950cb25ca025e077f2b3a"
"data\processed\BLOCK4_SAF_future_20250902.parquet","1259172","d53f9b8ea236203bdee261b9e8c904d68127d8448baa6f239264b9b071225d11"
"data\processed\BLOCK4_SAF_future_20250904.parquet","1257957","2b4b3da34427369bca601cd9cec32e50ebb94f60af792629ca10c62c61fa3c61"
"data\processed\BLOCK4_SAF_future_20250911.parquet","1273164","4bbb73e7699ee32b2226ce45263c265db6c5252eb18b262e261f00b1835c285b"
"data\processed\BLOCK4_SAF_future_20250916.parquet","1290441","a14c156fbb8b509d378d3e55a4ad3028974d61845619b8d674e90713802fa7e6"
"data\processed\BLOCK4_SAF_future_20250918.parquet","1291797","fe5915ea0e42cca730e3c788ad99aa6905b35427a7a90712e3bcaf52a98ae370"
"data\processed\BLOCK4_SAF_future_20250925.parquet","1302530","de1c705891cdde61bcb9b55110ee5e44e79b26b9c14ca4eac4295b76134ba906"
"data\processed\BLOCK4_SAF_future_20251002.parquet","1312836","8c14e6b4734562727c73c20a497374ca10192dbf357a74e93dd6f828d6b46b65"
"data\processed\BLOCK4_SAF_future_20251009.parquet","1334858","33a0e7f2331f2f003a7b4ab3bcc44d82115a85b9959091c481f05549b7c1afab"
"data\processed\BLOCK4_SAF_future_20251016.parquet","1335609","4d87cdf97de185c748fafdf83134fcbc60cf0cd2643f68086e15f517b8e95d9d"
"data\processed\BLOCK4_SAF_future_20251115.parquet","1421802","3a68a28451f4c979d68313bcf8d3c6c58176cbd942332475bc19c600d5546ef6"
"data\processed\BLOCK4_SAF_future_20251215.parquet","1422692","7429a4920a8c8a04abedeb5591ec9a12177aa45cb025435699e6bca53bd99d28"
"data\processed\BLOCK4_SAF_future_20260114.parquet","1381852","3a7156951668b6fb9e492f3289c70a8b86f388536301bedc75a808e92fe263eb"
"data\processed\etx_ev_day_v1.npy","61262140","c35e5b176c042a5ecc190399775e499825ab6f47b24997961f947a2215ca9fe6"
"data\processed\etx_ev_ptr_v1.npy","2000136","2a8b1f92ec4e6d872edc2bc800d9c0d8d2e95665007352f5af4a77df106f08c3"
"data\processed\etx_ev_x_v1.npy","857668296","5047a8bee9a38c99354164bbe83171fbb32eeb42a33ee84668ad5d22344a05fd"
"data\processed\feat_20250213_L180.parquet","64771898","9b2287075f270d8714ce99943cfad1cdd0eb40f8293ceb1d643c636792acb431"
"data\processed\feat_20250401_LnormNone.parquet","100166897","208bedd758eb0aef3119d3027878b883d49c2e94cf7ae15af98d9c8e25151d9a"
"data\processed\feat_20250403_L180.parquet","82113488","f433214940643c08712167e063bf107fbce3d23a6e131025be8f0c184385f846"
"data\processed\feat_20250403_L270.parquet","97841207","79ec16cb8fc3b44734dbb5929a3ea520a674a655b7da9bd19c51a36489016630"
"data\processed\feat_20250403_L90.parquet","65123509","fbf1d06e6a64c63dd85816d4d4a0c0bf4fc7cb9eb78cadcafb66a0a159ac54dd"
"data\processed\feat_20250403_LNone.parquet","103801100","2dfd156dd06ce4f76ee0877784bf19c69fa32085dc695a49ec6979fb887502c9"
"data\processed\feat_20250403_LnormNone.parquet","100682580","82362fbb86c2d675e9db4a5da4f77373331ba9ad05650206348061ae8b95aac0"
"data\processed\feat_20250404_LnormNone.parquet","100865638","d45a6aecded26381803ab7c796c735836a35c3fe16a4fb205c843d73a1578002"
"data\processed\feat_20250407_LnormNone.parquet","101440672","d6911aa991a22f583a83c69a9ef96957ee5d68af1f53b79b4c0188cd426e71dc"
"data\processed\feat_20250410_L180.parquet","82737423","c46503ac707f2761d518b1c22cc792f0d89fe48405a0c643927e8b0b348f0547"
"data\processed\feat_20250410_L270.parquet","99318826","71beb5ab46ee75ce71e39af38f966b4715097a142b71e84a21bcbe27477f55ed"
"data\processed\feat_20250410_L90.parquet","65056889","9eed799a7c3428f40b752dd5ca4826f7a5ab4a11aafb8570503d4971135a3091"
"data\processed\feat_20250410_LNone.parquet","105395496","0278f74bbc05058e8a58822f3253465f7eaeb44956e91b88b4ce49b30c0fed73"
"data\processed\feat_20250410_LnormNone.parquet","102356839","72b071eacbfd9f69effac778bf59473ad6813b0dcdd80988b3d2127857bf0715"
"data\processed\feat_20250413_LnormNone.parquet","102824983","aecab228b4361998b481ddc9e0ea60d8e2bc65c6a1a0760b019b55424eb47372"
